match_id,radiant_team_id,dire_team_id,radiant_win,player_slot,account_id,hero_id,is_radiant
8729895204,9729268,9797883,False,132,314272971,155,False
8729849298,9814269,9425656,False,0,1903043745,97,True
8729849298,9814269,9425656,False,1,1902782463,70,True
8729849298,9814269,9425656,False,2,1902738528,100,True
8729849298,9814269,9425656,False,3,1902976475,87,True
8729849298,9814269,9425656,False,4,1903287666,74,True
8729849298,9814269,9425656,False,128,1621497616,29,False
8729849298,9814269,9425656,False,129,397206052,46,False
8729849298,9814269,9425656,False,130,1621422877,37,False
8729849298,9814269,9425656,False,131,1622405666,11,False
8729849298,9814269,9425656,False,132,1621570409,26,False
8729846134,8255888,2163,False,0,172099728,11,True
8729846134,8255888,2163,False,1,480412663,74,True
8729846134,8255888,2163,False,2,165564598,96,True
8729846134,8255888,2163,False,3,317880638,131,True
8729846134,8255888,2163,False,4,196878136,64,True
8729846134,8255888,2163,False,128,16497807,37,False
8729846134,8255888,2163,False,129,97590558,108,False
8729846134,8255888,2163,False,130,201358612,19,False
8729846134,8255888,2163,False,131,77490514,119,False
8729846134,8255888,2163,False,132,152962063,46,False
8729817096,9691942,8831040,True,0,1029972951,93,True
8729817096,9691942,8831040,True,1,236214375,99,True
8729817096,9691942,8831040,True,2,878549965,43,True
8729817096,9691942,8831040,True,3,1811371866,66,True
8729817096,9691942,8831040,True,4,1000681260,21,True
8729817096,9691942,8831040,True,128,1251984026,81,False
8729817096,9691942,8831040,True,129,856427829,145,False
8729817096,9691942,8831040,True,130,314272971,65,False
8729817096,9691942,8831040,True,131,1914262504,79,False
8729817096,9691942,8831040,True,132,906511622,83,False
8729799438,10047487,9894442,False,0,881155636,138,True
8729799438,10047487,9894442,False,1,411602527,136,True
8729799438,10047487,9894442,False,2,89972122,64,True
8729799438,10047487,9894442,False,3,494553157,65,True
8729799438,10047487,9894442,False,4,874121374,106,True
8729799438,10047487,9894442,False,128,355409883,90,False
8729799438,10047487,9894442,False,129,489696354,19,False
8729799438,10047487,9894442,False,130,1171877280,78,False
8729799438,10047487,9894442,False,131,863282361,93,False
8729799438,10047487,9894442,False,132,1388432956,37,False
8729795702,9425656,9814269,False,0,1621497616,98,True
8729795702,9425656,9814269,False,1,1621422877,64,True
8729795702,9425656,9814269,False,2,1622405666,14,True
8729795702,9425656,9814269,False,3,1621570409,26,True
8729795702,9425656,9814269,False,4,397206052,48,True
8729795702,9425656,9814269,False,128,1903043745,107,False
8729795702,9425656,9814269,False,129,1902782463,11,False
8729795702,9425656,9814269,False,130,1902976475,97,False
8729795702,9425656,9814269,False,131,1902738528,83,False
8729795702,9425656,9814269,False,132,1903287666,74,False
8729748694,9426115,9767998,True,0,176158708,40,True
8729748694,9426115,9767998,True,1,183270733,94,True
8729748694,9426115,9767998,True,2,412910858,129,True
8729748694,9426115,9767998,True,3,1090568489,20,True
8729748694,9426115,9767998,True,4,1068676453,25,True
8729748694,9426115,9767998,True,128,1750435217,37,False
8729748694,9426115,9767998,True,129,1750248703,11,False
8729748694,9426115,9767998,True,130,1750916329,29,False
8729748694,9426115,9767998,True,131,1749630639,64,False
8729748694,9426115,9767998,True,132,1750577069,34,False
8729743905,9691942,8831040,False,0,236214375,27,True
8729743905,9691942,8831040,False,1,1029972951,102,True
8729743905,9691942,8831040,False,2,878549965,126,True
8729743905,9691942,8831040,False,3,1811371866,63,True
8729743905,9691942,8831040,False,4,1000681260,15,True
8729743905,9691942,8831040,False,128,1251984026,49,False
8729743905,9691942,8831040,False,129,856427829,113,False
8729743905,9691942,8831040,False,130,314272971,65,False
8729743905,9691942,8831040,False,131,1914262504,79,False
8729743905,9691942,8831040,False,132,906511622,87,False
8729726010,9894442,10047487,True,0,355409883,100,True
8729726010,9894442,10047487,True,1,489696354,17,True
8729726010,9894442,10047487,True,2,863282361,21,True
8729726010,9894442,10047487,True,3,1171877280,15,True
8729726010,9894442,10047487,True,4,1388432956,83,True
8729726010,9894442,10047487,True,128,881155636,102,False
8729726010,9894442,10047487,True,129,89972122,37,False
8729726010,9894442,10047487,True,130,494553157,65,False
8729726010,9894442,10047487,True,131,411602527,26,False
8729726010,9894442,10047487,True,132,874121374,39,False
8729708021,9767998,9426115,False,0,1750435217,41,True
8729708021,9767998,9426115,False,1,1750248703,11,True
8729708021,9767998,9426115,False,2,1749630639,64,True
8729708021,9767998,9426115,False,3,1750916329,96,True
8729708021,9767998,9426115,False,4,1750577069,74,True
8729708021,9767998,9426115,False,128,176158708,26,False
8729708021,9767998,9426115,False,129,183270733,72,False
8729708021,9767998,9426115,False,130,1090568489,75,False
8729708021,9767998,9426115,False,131,412910858,129,False
8729708021,9767998,9426115,False,132,1068676453,39,False
8729674624,8831040,9691942,False,0,1251984026,95,True
8729674624,8831040,9691942,False,1,314272971,15,True
8729674624,8831040,9691942,False,2,856427829,23,True
8729674624,8831040,9691942,False,3,906511622,100,True
8729674624,8831040,9691942,False,4,1914262504,123,True
8729674624,8831040,9691942,False,128,236214375,83,False
8729674624,8831040,9691942,False,129,1029972951,63,False
8729674624,8831040,9691942,False,130,878549965,39,False
8729674624,8831040,9691942,False,131,1811371866,19,False
8729674624,8831040,9691942,False,132,1000681260,2,False
8729666357,9768002,2443375,True,0,1750623235,32,True
8729666357,9768002,2443375,True,1,1750510331,99,True
8729666357,9768002,2443375,True,2,808766025,37,True
8729666357,9768002,2443375,True,3,1749799475,123,True
8729666357,9768002,2443375,True,4,1750299292,46,True
8729666357,9768002,2443375,True,128,1103355581,14,False
8729666357,9768002,2443375,True,129,181339278,11,False
8729666357,9768002,2443375,True,130,301477244,131,False
8729666357,9768002,2443375,True,131,80599925,26,False
8729666357,9768002,2443375,True,132,1045494300,35,False
8729664017,9768243,9878494,True,0,1879746018,84,True
8729664017,9768243,9878494,True,1,1880011613,54,True
8729664017,9768243,9878494,True,2,1880066287,126,True
8729664017,9768243,9878494,True,3,1880979563,86,True
8729664017,9768243,9878494,True,4,1880007196,128,True
8729664017,9768243,9878494,True,128,1903247233,17,False
8729664017,9768243,9878494,True,129,1904129499,23,False
8729664017,9768243,9878494,True,130,1902237853,37,False
8729664017,9768243,9878494,True,131,1902895053,138,False
8729664017,9768243,9878494,True,132,1903997264,30,False
8729641939,9879852,10047487,False,0,353424606,93,True
8729641939,9879852,10047487,False,1,218367241,17,True
8729641939,9879852,10047487,False,2,145331311,28,True
8729641939,9879852,10047487,False,3,162274034,79,True
8729641939,9879852,10047487,False,4,110759067,64,True
8729641939,9879852,10047487,False,128,881155636,63,False
8729641939,9879852,10047487,False,129,494553157,65,False
8729641939,9879852,10047487,False,130,89972122,37,False
8729641939,9879852,10047487,False,131,411602527,19,False
8729641939,9879852,10047487,False,132,874121374,52,False
8729639003,2443375,9768002,False,0,1103355581,137,True
8729639003,2443375,9768002,False,1,301477244,111,True
8729639003,2443375,9768002,False,2,181339278,70,True
8729639003,2443375,9768002,False,3,80599925,14,True
8729639003,2443375,9768002,False,4,1045494300,39,True
8729639003,2443375,9768002,False,128,1750623235,41,False
8729639003,2443375,9768002,False,129,1749799475,90,False
8729639003,2443375,9768002,False,130,1750299292,47,False
8729639003,2443375,9768002,False,131,808766025,37,False
8729639003,2443375,9768002,False,132,1750510331,38,False
8729625377,9878494,9768243,False,0,1903247233,106,True
8729625377,9878494,9768243,False,1,1902237853,64,True
8729625377,9878494,9768243,False,2,1904129499,29,True
8729625377,9878494,9768243,False,3,1902895053,46,True
8729625377,9878494,9768243,False,4,1903997264,40,True
8729625377,9878494,9768243,False,128,1880007196,101,False
8729625377,9878494,9768243,False,129,1880011613,35,False
8729625377,9878494,9768243,False,130,1880066287,138,False
8729625377,9878494,9768243,False,131,1879746018,96,False
8729625377,9878494,9768243,False,132,1880979563,31,False
8729598154,9425656,8629005,False,0,1622405666,17,True
8729598154,9425656,8629005,False,1,1621497616,129,True
8729598154,9425656,8629005,False,2,1621422877,91,True
8729598154,9425656,8629005,False,3,397206052,15,True
8729598154,9425656,8629005,False,4,1621570409,20,True
8729598154,9425656,8629005,False,128,928499811,26,False
8729598154,9425656,8629005,False,129,1200963940,49,False
8729598154,9425656,8629005,False,130,1227183303,37,False
8729598154,9425656,8629005,False,131,1185918470,36,False
8729598154,9425656,8629005,False,132,1228355759,28,False
8729579047,10047487,9879852,True,0,881155636,102,True
8729579047,10047487,9879852,True,1,494553157,98,True
8729579047,10047487,9879852,True,2,89972122,83,True
8729579047,10047487,9879852,True,3,411602527,26,True
8729579047,10047487,9879852,True,4,874121374,17,True
8729579047,10047487,9879852,True,128,110759067,110,False
8729579047,10047487,9879852,True,129,218367241,49,False
8729579047,10047487,9879852,True,130,145331311,65,False
8729579047,10047487,9879852,True,131,162274034,107,False
8729579047,10047487,9879852,True,132,353424606,48,False
8729571901,8629005,9425656,False,0,1227183303,64,True
8729571901,8629005,9425656,False,1,1185918470,53,True
8729571901,8629005,9425656,False,2,1200963940,17,True
8729571901,8629005,9425656,False,3,1228355759,57,True
8729571901,8629005,9425656,False,4,928499811,84,True
8729571901,8629005,9425656,False,128,1621422877,50,False
8729571901,8629005,9425656,False,129,1621497616,108,False
8729571901,8629005,9425656,False,130,1622405666,74,False
8729571901,8629005,9425656,False,131,397206052,56,False
8729571901,8629005,9425656,False,132,1621570409,20,False
8729531524,9425656,8629005,False,0,1621422877,84,True
8729531524,9425656,8629005,False,1,1621497616,38,True
8729531524,9425656,8629005,False,2,1622405666,25,True
8729531524,9425656,8629005,False,3,397206052,48,True
8729531524,9425656,8629005,False,4,1621570409,30,True
8729531524,9425656,8629005,False,128,1227183303,37,False
8729531524,9425656,8629005,False,129,1185918470,11,False
8729531524,9425656,8629005,False,130,1200963940,39,False
8729531524,9425656,8629005,False,131,928499811,27,False
8729531524,9425656,8629005,False,132,1228355759,129,False
8729385966,9995737,9896157,True,0,203989019,101,True
8729385966,9995737,9896157,True,1,236214375,19,True
8729385966,9995737,9896157,True,2,130433320,155,True
8729385966,9995737,9896157,True,3,1868210186,145,True
8729385966,9995737,9896157,True,4,906511622,83,True
8729385966,9995737,9896157,True,128,113923026,15,False
8729385966,9995737,9896157,True,129,1914262504,37,False
8729385966,9995737,9896157,True,130,1023487276,17,False
8729385966,9995737,9896157,True,131,1811371866,119,False
8729385966,9995737,9896157,True,132,819437701,18,False
8729346861,7155747,8080754,False,0,87194927,83,True
8729346861,7155747,8080754,False,1,116570125,21,True
8729346861,7155747,8080754,False,2,125910636,46,True
8729346861,7155747,8080754,False,3,178920973,96,True
8729346861,7155747,8080754,False,4,286500962,26,True
8729346861,7155747,8080754,False,128,127357660,51,False
8729346861,7155747,8080754,False,129,70157388,87,False
8729346861,7155747,8080754,False,130,302787678,82,False
8729346861,7155747,8080754,False,131,383404666,15,False
8729346861,7155747,8080754,False,132,150557280,70,False
8729336600,9995737,9896157,False,0,203989019,28,True
8729336600,9995737,9896157,False,1,236214375,27,True
8729336600,9995737,9896157,False,2,130433320,137,True
8729336600,9995737,9896157,False,3,1868210186,21,True
8729336600,9995737,9896157,False,4,906511622,100,True
8729336600,9995737,9896157,False,128,1914262504,64,False
8729336600,9995737,9896157,False,129,1811371866,119,False
8729336600,9995737,9896157,False,130,819437701,70,False
8729336600,9995737,9896157,False,131,1291449666,14,False
8729336600,9995737,9896157,False,132,1023487276,106,False
8729327398,10067679,10054438,True,0,1427563529,63,True
8729327398,10067679,10054438,True,1,314533615,137,True
8729327398,10067679,10054438,True,2,260672720,16,True
8729327398,10067679,10054438,True,3,873619049,102,True
8729327398,10067679,10054438,True,4,877409811,46,True
8729327398,10067679,10054438,True,128,1424443759,37,False
8729327398,10067679,10054438,True,129,1907973300,138,False
8729327398,10067679,10054438,True,130,1613681026,11,False
8729327398,10067679,10054438,True,131,807817135,86,False
8729327398,10067679,10054438,True,132,1226185287,96,False
8729304797,7258250,10034132,True,0,846688363,101,True
8729304797,7258250,10034132,True,1,427323576,108,True
